Date,High,Low,Open,Close,Volume,Adj Close
2020-02-12,11119.8896484375,11074.5595703125,11094.009765625,11089.240234375,59034500.0,11089.240234375
2020-02-13,11092.349609375,11008.509765625,11071.3896484375,11092.349609375,79169100.0,11092.349609375
2020-02-14,11152.5703125,11078.9501953125,11105.6103515625,11128.8095703125,54159800.0,11128.8095703125
2020-02-17,11180.98046875,11136.3603515625,11156.240234375,11168.4501953125,37288000.0,11168.4501953125
2020-02-18,11178.650390625,11094.08984375,11094.8701171875,11146.2802734375,51959000.0,11146.2802734375
2020-02-19,11264.330078125,11173.66015625,11189.8095703125,11263.009765625,58003500.0,11263.009765625
2020-02-20,11270.0,11154.5302734375,11255.66015625,11154.5302734375,93014600.0,11154.5302734375
2020-02-21,11172.4404296875,11057.5302734375,11108.26953125,11110.7802734375,106251300.0,11110.7802734375
2020-02-24,11086.849609375,10650.0703125,11086.0,10712.83984375,126829400.0,10712.83984375
2020-02-25,10779.150390625,10467.2099609375,10749.58984375,10478.509765625,102515000.0,10478.509765625
2020-02-26,10546.669921875,10216.5498046875,10405.2998046875,10512.150390625,114156000.0,10512.150390625
2020-02-27,10461.169921875,10094.919921875,10456.8203125,10205.4599609375,144743200.0,10205.4599609375
2020-02-28,10205.4599609375,9725.3203125,10205.4599609375,9831.0302734375,183600400.0,9831.0302734375
2020-03-02,10136.6201171875,9790.419921875,9844.26953125,9950.830078125,155090700.0,9950.830078125
2020-03-03,10286.2900390625,9990.6103515625,9999.51953125,10087.400390625,139053100.0,10087.400390625
2020-03-04,10296.0302734375,10072.23046875,10128.759765625,10251.3896484375,103471100.0,10251.3896484375
2020-03-05,10321.419921875,10045.099609375,10303.759765625,10143.5703125,106754000.0,10143.5703125
2020-03-06,10142.3095703125,9652.509765625,10139.7802734375,9736.8203125,142806600.0,9736.8203125
2020-03-09,9736.8203125,9059.1103515625,9736.8203125,9196.599609375,223193300.0,9196.599609375
2020-03-10,9576.0400390625,9150.5400390625,9247.6396484375,9195.9296875,194117000.0,9195.9296875
2020-03-11,9373.919921875,9130.1904296875,9256.4501953125,9152.5,146253700.0,9152.5
2020-03-12,9152.5,8168.85986328125,9152.5,8270.4404296875,265735200.0,8270.4404296875
2020-03-13,9042.5400390625,8266.48046875,8282.509765625,8367.5595703125,231693100.0,8367.5595703125
2020-03-16,8391.2099609375,7650.22998046875,8360.08984375,8227.080078125,203959400.0,8227.080078125
2020-03-17,8627.48046875,7953.52978515625,8227.080078125,8493.0400390625,154196900.0,8493.0400390625
2020-03-18,8493.0400390625,8094.89990234375,8493.0400390625,8338.740234375,211120400.0,8338.740234375
2020-03-19,8782.240234375,8327.8603515625,8361.08984375,8782.240234375,187655200.0,8782.240234375
2020-03-20,9174.580078125,8623.8603515625,8782.150390625,8623.8603515625,255263700.0,8623.8603515625
2020-03-23,8642.419921875,8160.7900390625,8623.8603515625,8160.7900390625,150088900.0,8160.7900390625
2020-03-24,8733.3203125,8187.02001953125,8187.509765625,8733.3203125,140992000.0,8733.3203125
2020-03-25,9136.830078125,8664.4404296875,8772.01953125,8989.16015625,148182700.0,8989.16015625
2020-03-26,9203.98046875,8824.16015625,8895.1796875,9203.98046875,125626100.0,9203.98046875
2020-03-27,9192.9697265625,8868.0498046875,9174.9501953125,8996.3701171875,110296800.0,8996.3701171875
2020-03-30,9174.3896484375,8866.349609375,9047.7099609375,9174.3896484375,94710900.0,9174.3896484375
2020-03-31,9370.849609375,9155.1103515625,9184.7802734375,9311.919921875,107286200.0,9311.919921875
2020-04-01,9311.919921875,9036.73046875,9311.919921875,9168.98046875,88874800.0,9168.98046875
2020-04-02,9318.6103515625,9075.150390625,9212.08984375,9270.9599609375,83439000.0,9270.9599609375
2020-04-03,9309.8701171875,9219.099609375,9281.330078125,9242.4404296875,70420600.0,9242.4404296875
2020-04-06,9522.1103515625,9259.08984375,9259.73046875,9462.33984375,81874800.0,9462.33984375
2020-04-07,9695.83984375,9450.75,9470.48046875,9514.599609375,98119700.0,9514.599609375
2020-04-08,9452.9404296875,9350.2197265625,9427.41015625,9432.3896484375,70188800.0,9432.3896484375
2020-04-09,9550.3701171875,9321.9296875,9465.8603515625,9452.830078125,96880600.0,9452.830078125
2020-04-14,9613.76953125,9499.23046875,9507.4599609375,9538.6103515625,78263800.0,9538.6103515625
2020-04-15,9568.099609375,9309.9404296875,9529.6796875,9320.2001953125,82825400.0,9320.2001953125
2020-04-16,9474.7998046875,9381.2001953125,9416.2001953125,9439.91015625,89572200.0,9439.91015625
2020-04-17,9663.0302734375,9453.66015625,9455.16015625,9612.830078125,116140800.0,9612.830078125
2020-04-20,9785.26953125,9583.669921875,9669.3203125,9785.26953125,67183500.0,9785.26953125
2020-04-21,9762.740234375,9544.4697265625,9734.9599609375,9547.849609375,73139400.0,9547.849609375
2020-04-22,9650.580078125,9566.5400390625,9620.8896484375,9630.5595703125,62898100.0,9630.5595703125
2020-04-23,9701.599609375,9529.990234375,9625.75,9625.48046875,75278400.0,9625.48046875
2020-04-24,9679.6904296875,9552.349609375,9560.0,9625.650390625,69740700.0,9625.650390625
2020-04-27,9784.58984375,9610.400390625,9610.400390625,9758.8203125,77380000.0,9758.8203125
2020-04-28,9948.83984375,9780.9501953125,9787.3896484375,9889.4599609375,117984300.0,9889.4599609375
2020-04-29,9895.009765625,9799.080078125,9847.41015625,9865.3203125,106556400.0,9865.3203125
2020-04-30,9877.2998046875,9629.400390625,9850.8701171875,9629.400390625,113042100.0,9629.400390625
2020-05-04,9619.3798828125,9389.66015625,9618.9296875,9390.26953125,104022600.0,9390.26953125
2020-05-05,9512.169921875,9416.1396484375,9444.580078125,9512.169921875,79360900.0,9512.169921875
2020-05-06,9597.330078125,9480.099609375,9506.2802734375,9571.7001953125,68767700.0,9571.7001953125
2020-05-07,9635.9599609375,9555.6103515625,9609.1298828125,9617.98046875,65780900.0,9617.98046875
2020-05-08,9688.6298828125,9628.759765625,9666.66015625,9665.349609375,43191400.0,9665.349609375
2020-05-11,9726.240234375,9590.740234375,9679.5302734375,9689.7099609375,55080300.0,9689.7099609375
2020-05-12,9760.5400390625,9674.0703125,9693.0595703125,9733.5302734375,54570300.0,9733.5302734375
2020-05-13,9694.3603515625,9621.490234375,9679.8798828125,9631.6201171875,78830600.0,9631.6201171875
2020-05-14,9592.5,9393.4697265625,9581.599609375,9448.1396484375,94220400.0,9448.1396484375
2020-05-15,9576.5703125,9474.1396484375,9526.4404296875,9483.099609375,71676100.0,9483.099609375
2020-05-18,9740.76953125,9533.7998046875,9536.7197265625,9740.76953125,74284300.0,9740.76953125
2020-05-19,9785.1796875,9703.6103515625,9741.2099609375,9764.23046875,80453000.0,9764.23046875
2020-05-20,9790.849609375,9716.75,9731.900390625,9790.849609375,60840300.0,9790.849609375
2020-05-22,9729.2900390625,9604.3701171875,9713.75,9688.990234375,72600200.0,9688.990234375
2020-05-25,9832.349609375,9711.75,9743.1298828125,9824.5400390625,42222900.0,9824.5400390625
2020-05-26,9884.330078125,9790.25,9879.0595703125,9830.830078125,81597300.0,9830.830078125
2020-05-27,9856.91015625,9673.150390625,9853.900390625,9716.51953125,115382400.0,9716.51953125
2020-05-28,9966.0498046875,9769.4501953125,9776.9296875,9926.0302734375,101197200.0,9926.0302734375
2020-05-29,9944.5302734375,9823.73046875,9918.5,9831.490234375,135187200.0,9831.490234375
2020-06-02,9979.1796875,9872.9599609375,9874.83984375,9951.4501953125,93010000.0,9951.4501953125
2020-06-03,10183.849609375,9954.08984375,9962.2197265625,10183.76953125,112950100.0,10183.76953125
2020-06-04,10203.91015625,10024.01953125,10152.58984375,10075.6796875,97600400.0,10075.6796875
2020-06-05,10190.3701171875,10061.830078125,10082.5595703125,10190.3701171875,100087300.0,10190.3701171875
2020-06-08,10188.2998046875,10082.0498046875,10114.01953125,10152.76953125,85224500.0,10152.76953125
2020-06-09,10206.6396484375,10112.4296875,10153.3896484375,10184.8203125,98868000.0,10184.8203125
2020-06-10,10218.259765625,10122.3798828125,10190.0703125,10147.1796875,83175100.0,10147.1796875
2020-06-11,10116.7099609375,9828.580078125,10108.1796875,9828.580078125,101233600.0,9828.580078125
2020-06-12,9913.900390625,9723.8896484375,9800.009765625,9796.3701171875,74554900.0,9796.3701171875
2020-06-15,9874.6103515625,9633.2001953125,9762.9501953125,9842.5595703125,74227700.0,9842.5595703125
2020-06-16,10098.5,9869.25,9873.4501953125,10034.2900390625,87519800.0,10034.2900390625
2020-06-17,10218.0498046875,10074.9501953125,10084.099609375,10202.1904296875,66131700.0,10202.1904296875
2020-06-18,10218.58984375,10131.6796875,10191.8798828125,10186.5,72280400.0,10186.5
2020-06-19,10291.4599609375,10200.4599609375,10226.5302734375,10266.2900390625,157011600.0,10266.2900390625
2020-06-22,10272.9404296875,10144.8603515625,10196.01953125,10151.1298828125,56464800.0,10151.1298828125
2020-06-23,10265.8203125,10180.8095703125,10205.7197265625,10246.5595703125,67986900.0,10246.5595703125
2020-06-24,10216.51953125,10021.990234375,10187.7802734375,10021.990234375,75172800.0,10021.990234375
2020-06-25,10089.830078125,9925.9599609375,9976.0,10089.830078125,68197000.0,10089.830078125
2020-06-26,10172.150390625,10018.2001953125,10163.91015625,10041.91015625,68579300.0,10041.91015625
2020-06-29,10080.849609375,10004.259765625,10021.8896484375,10060.4599609375,54857000.0,10060.4599609375
2020-06-30,10077.23046875,10000.8203125,10070.9599609375,10045.2998046875,53420200.0,10045.2998046875
2020-07-01,10142.2197265625,9991.490234375,10027.4501953125,10089.669921875,62466500.0,10089.669921875
2020-07-02,10187.5595703125,10113.0302734375,10157.830078125,10187.5595703125,66545900.0,10187.5595703125
2020-07-03,10210.150390625,10110.25,10204.490234375,10125.83984375,33570300.0,10125.83984375
2020-07-06,10268.1904296875,10197.3798828125,10248.8798828125,10253.3798828125,50513400.0,10253.3798828125
2020-07-07,10228.8603515625,10157.51953125,10213.5400390625,10207.9599609375,46365500.0,10207.9599609375
2020-07-08,10224.0703125,10145.3896484375,10150.6201171875,10178.41015625,50649200.0,10178.41015625
2020-07-09,10265.830078125,10117.650390625,10219.150390625,10143.3798828125,50169700.0,10143.3798828125
2020-07-10,10242.3798828125,10113.490234375,10114.919921875,10229.9697265625,47714100.0,10229.9697265625
2020-07-13,10304.0400390625,10220.330078125,10298.8203125,10300.9599609375,50905300.0,10300.9599609375
2020-07-14,10259.5,10117.6396484375,10204.8798828125,10259.5,64966000.0,10259.5
2020-07-15,10501.33984375,10330.419921875,10358.830078125,10460.009765625,62956800.0,10460.009765625
2020-07-16,10433.4296875,10356.7001953125,10402.240234375,10433.4296875,50418800.0,10433.4296875
2020-07-17,10430.8896484375,10370.7197265625,10428.900390625,10410.51953125,45170400.0,10410.51953125
2020-07-20,10491.08984375,10341.51953125,10388.16015625,10470.919921875,45227100.0,10470.919921875
2020-07-21,10535.330078125,10421.830078125,10495.2001953125,10444.0498046875,68407500.0,10444.0498046875
2020-07-22,10447.990234375,10375.98046875,10406.2099609375,10439.0400390625,60036500.0,10439.0400390625
2020-07-23,10477.48046875,10367.6396484375,10456.66015625,10383.3798828125,58846800.0,10383.3798828125
2020-07-24,10273.2802734375,10181.2998046875,10271.3798828125,10214.2099609375,50387400.0,10214.2099609375
2020-07-27,10297.23046875,10174.2802734375,10174.7197265625,10272.33984375,46193800.0,10272.33984375
2020-07-28,10320.2001953125,10222.8896484375,10292.2197265625,10277.2001953125,55779300.0,10277.2001953125
2020-07-29,10295.51953125,10242.400390625,10276.9404296875,10272.8095703125,54817100.0,10272.8095703125
2020-07-30,10274.0400390625,10007.849609375,10267.6103515625,10095.33984375,73533200.0,10095.33984375
2020-07-31,10199.6201171875,9984.990234375,10127.0302734375,10005.900390625,70667400.0,10005.900390625
2020-08-03,10279.7998046875,9999.5498046875,10013.3603515625,10229.669921875,57347300.0,10229.669921875
2020-08-04,10256.919921875,10107.2900390625,10244.98046875,10162.0400390625,52029900.0,10162.0400390625
2020-08-05,10220.8603515625,10097.8701171875,10199.3095703125,10097.9697265625,37789700.0,10097.9697265625
2020-08-06,10149.900390625,10015.4599609375,10084.9599609375,10067.1298828125,47558100.0,10067.1298828125
2020-08-07,10126.9296875,10039.0595703125,10061.7001953125,10068.0302734375,37232200.0,10068.0302734375
2020-08-10,10144.1103515625,10061.1904296875,10080.48046875,10090.91015625,40074900.0,10090.91015625
2020-08-11,10213.4697265625,10109.099609375,10133.2900390625,10153.240234375,51399800.0,10153.240234375
2020-08-12,10290.8701171875,10134.73046875,10142.6201171875,10278.66015625,49916100.0,10278.66015625
2020-08-13,10303.01953125,10243.26953125,10280.6298828125,10260.1103515625,41958000.0,10260.1103515625
2020-08-14,10235.4501953125,10095.2197265625,10225.9296875,10163.599609375,37951200.0,10163.599609375
2020-08-17,10228.080078125,10120.41015625,10174.919921875,10228.0595703125,32356400.0,10228.0595703125
2020-08-18,10257.9404296875,10142.4599609375,10189.6396484375,10168.400390625,43962300.0,10168.400390625
2020-08-19,10310.009765625,10139.3095703125,10153.2998046875,10310.009765625,41386300.0,10310.009765625
2020-08-20,10276.58984375,10209.2001953125,10233.5595703125,10229.919921875,40438100.0,10229.919921875
2020-08-21,10286.2197265625,10169.66015625,10266.3701171875,10218.2001953125,41312900.0,10218.2001953125
2020-08-24,10356.75,10280.9404296875,10313.66015625,10308.3896484375,42550700.0,10308.3896484375
2020-08-25,10346.73046875,10231.25,10330.099609375,10231.25,43448300.0,10231.25
2020-08-26,10321.3203125,10202.1298828125,10205.1796875,10309.650390625,33630900.0,10309.650390625
2020-08-27,10331.4296875,10240.4599609375,10312.9296875,10240.4599609375,39229000.0,10240.4599609375
2020-08-28,10254.400390625,10147.150390625,10233.48046875,10164.490234375,41039300.0,10164.490234375
2020-08-31,10245.01953125,10132.8095703125,10196.2099609375,10135.5595703125,50992800.0,10135.5595703125
2020-09-01,10283.1103515625,10154.3798828125,10228.9697265625,10188.849609375,53980700.0,10188.849609375
2020-09-02,10415.6201171875,10254.599609375,10262.259765625,10384.83984375,61804500.0,10384.83984375
2020-09-03,10511.1298828125,10195.83984375,10452.099609375,10220.6396484375,73835100.0,10220.6396484375
2020-09-04,10309.5498046875,10091.98046875,10146.490234375,10153.08984375,62403800.0,10153.08984375
2020-09-07,10341.8701171875,10204.419921875,10211.9501953125,10297.7998046875,39089800.0,10297.7998046875
2020-09-08,10342.4599609375,10150.4404296875,10320.83984375,10250.4404296875,57638000.0,10250.4404296875
2020-09-09,10430.6396484375,10274.349609375,10290.0498046875,10406.5703125,54823400.0,10406.5703125
2020-09-10,10425.7998046875,10333.5302734375,10394.8095703125,10387.4404296875,50728700.0,10387.4404296875
2020-09-11,10474.330078125,10356.2802734375,10358.6103515625,10439.51953125,48064900.0,10439.51953125
2020-09-14,10494.8603515625,10405.9599609375,10482.3896484375,10457.4296875,67073800.0,10457.4296875
2020-09-15,10562.01953125,10452.91015625,10476.919921875,10520.0,56924900.0,10520.0
2020-09-16,10580.3798828125,10519.0302734375,10519.740234375,10552.0400390625,60283500.0,10552.0400390625
2020-09-17,10544.349609375,10438.6103515625,10441.9404296875,10519.330078125,57363200.0,10519.330078125
2020-09-18,10591.66015625,10508.3095703125,10532.259765625,10539.169921875,143369900.0,10539.169921875
2020-09-21,10495.490234375,10276.5,10470.2998046875,10325.4404296875,80012800.0,10325.4404296875
2020-09-22,10403.5498046875,10318.3203125,10364.150390625,10355.5703125,57844100.0,10355.5703125
2020-09-23,10439.740234375,10327.5400390625,10368.650390625,10330.0595703125,52697100.0,10330.0595703125
2020-09-24,10269.1298828125,10156.0498046875,10237.4599609375,10211.5302734375,61950200.0,10211.5302734375
2020-09-25,10249.0703125,10118.080078125,10226.8095703125,10216.2802734375,64002500.0,10216.2802734375
2020-09-28,10359.6396484375,10261.4296875,10336.5,10308.669921875,56841800.0,10308.669921875
2020-09-29,10284.9296875,10216.419921875,10266.48046875,10229.2998046875,42698300.0,10229.2998046875
2020-09-30,10266.9697265625,10169.7802734375,10183.26953125,10187.0,56143300.0,10187.0
2020-10-01,10312.3701171875,10209.990234375,10256.9501953125,10238.1201171875,45560200.0,10238.1201171875
2020-10-02,10252.400390625,10130.7900390625,10143.6396484375,10252.400390625,41456300.0,10252.400390625
2020-10-05,10345.330078125,10273.3603515625,10329.66015625,10303.0595703125,44896300.0,10303.0595703125
2020-10-06,10295.0595703125,10197.4697265625,10292.669921875,10233.16015625,49718300.0,10233.16015625
2020-10-07,10268.25,10158.1904296875,10227.259765625,10187.8798828125,44272300.0,10187.8798828125
2020-10-08,10307.8896484375,10195.6201171875,10229.919921875,10270.240234375,53936700.0,10270.240234375
2020-10-09,10331.2001953125,10276.91015625,10288.5302734375,10320.0302734375,42461700.0,10320.0302734375
2020-10-12,10390.400390625,10312.3798828125,10323.759765625,10364.099609375,42308100.0,10364.099609375
2020-10-13,10407.009765625,10316.6201171875,10371.2099609375,10336.3603515625,49894500.0,10336.3603515625
2020-10-14,10386.0302734375,10275.1396484375,10360.76953125,10292.66015625,43403900.0,10292.66015625
2020-10-15,10173.7802734375,10032.4697265625,10173.7802734375,10067.9599609375,59476300.0,10067.9599609375
2020-10-16,10251.580078125,10111.25,10116.8603515625,10207.1298828125,56280300.0,10207.1298828125
2020-10-19,10291.2802734375,10183.419921875,10263.169921875,10184.3603515625,54076200.0,10184.3603515625
2020-10-20,10204.98046875,10122.51953125,10169.8798828125,10146.23046875,75468300.0,10146.23046875
2020-10-21,10159.7001953125,9989.75,10147.419921875,9989.75,68040700.0,9989.75
2020-10-22,9999.0498046875,9890.1103515625,9943.73046875,9999.0498046875,56533300.0,9999.0498046875
2020-10-23,10061.4501953125,9971.3701171875,9978.5,10023.900390625,63848800.0,10023.900390625
2020-10-26,10029.9697265625,9946.9296875,9956.349609375,9985.6201171875,55498900.0,9985.6201171875
2020-10-27,10000.5595703125,9861.83984375,9978.509765625,9887.490234375,62059800.0,9887.490234375
2020-10-28,9803.41015625,9563.080078125,9803.240234375,9618.650390625,84886400.0,9618.650390625
2020-10-29,9670.650390625,9496.2197265625,9660.419921875,9556.1396484375,82863100.0,9556.1396484375
2020-10-30,9587.150390625,9494.51953125,9504.0595703125,9587.150390625,76409800.0,9587.150390625
2020-11-02,9802.5703125,9556.9296875,9595.66015625,9791.6796875,63103500.0,9791.6796875
2020-11-03,10003.8203125,9817.23046875,9821.1298828125,10003.8203125,77857500.0,10003.8203125
2020-11-04,10301.26953125,9982.259765625,9996.5498046875,10286.7900390625,80496900.0,10286.7900390625
2020-11-05,10381.01953125,10268.91015625,10333.6103515625,10306.349609375,66638300.0,10306.349609375
2020-11-06,10350.3798828125,10221.650390625,10263.3095703125,10322.5703125,58135700.0,10322.5703125
2020-11-09,10644.2197265625,10350.0498046875,10405.9697265625,10417.990234375,117789800.0,10417.990234375
2020-11-10,10422.669921875,10310.419921875,10389.83984375,10360.6904296875,119435300.0,10360.6904296875
2020-11-11,10558.6298828125,10367.2197265625,10369.4296875,10532.26953125,67520600.0,10532.26953125
2020-11-12,10561.349609375,10459.41015625,10473.4404296875,10496.2001953125,59545100.0,10496.2001953125
2020-11-13,10513.900390625,10464.099609375,10494.4501953125,10492.6103515625,53386000.0,10492.6103515625
2020-11-16,10590.73046875,10460.6904296875,10482.5595703125,10586.740234375,85383100.0,10586.740234375
2020-11-17,10628.41015625,10540.7197265625,10582.2001953125,10565.1201171875,72691100.0,10565.1201171875
2020-11-18,10619.259765625,10501.41015625,10532.580078125,10563.8896484375,58946700.0,10563.8896484375
2020-11-19,10517.080078125,10468.41015625,10475.4296875,10490.76953125,64913500.0,10490.76953125
2020-11-20,10528.330078125,10450.6103515625,10484.83984375,10495.650390625,68354200.0,10495.650390625
2020-11-23,10553.3203125,10453.91015625,10529.8896484375,10464.400390625,64019800.0,10464.400390625
2020-11-24,10514.9599609375,10435.01953125,10509.759765625,10491.58984375,77387500.0,10491.58984375
2020-11-25,10543.259765625,10481.98046875,10500.1103515625,10488.26953125,80364600.0,10488.26953125
2020-11-26,10524.8203125,10494.6904296875,10511.51953125,10497.7900390625,41709200.0,10497.7900390625
2020-11-27,10505.7900390625,10452.1396484375,10496.2998046875,10501.1796875,49216200.0,10501.1796875
2020-11-30,10551.16015625,10452.509765625,10471.4296875,10476.4296875,89565800.0,10476.4296875
2020-12-01,10495.1796875,10421.099609375,10473.330078125,10449.2099609375,65052200.0,10449.2099609375
2020-12-02,10476.349609375,10403.5400390625,10423.41015625,10435.3603515625,67861900.0,10435.3603515625
2020-12-03,10452.830078125,10325.5302734375,10429.8798828125,10342.6298828125,63801500.0,10342.6298828125
2020-12-04,10392.1796875,10338.91015625,10369.08984375,10364.5,108992400.0,10364.5
2020-12-07,10422.9599609375,10337.419921875,10375.01953125,10375.3798828125,49305400.0,10375.3798828125
2020-12-08,10407.6201171875,10265.3095703125,10387.4404296875,10394.099609375,48951200.0,10394.099609375
2020-12-09,10469.150390625,10378.51953125,10412.83984375,10430.01953125,43138700.0,10430.01953125
2020-12-10,10485.4501953125,10375.9501953125,10462.509765625,10395.9599609375,66197100.0,10395.9599609375
2020-12-11,10423.669921875,10291.98046875,10379.8896484375,10391.759765625,51078000.0,10391.759765625
2020-12-14,10459.76953125,10351.759765625,10425.099609375,10373.0302734375,49927600.0,10373.0302734375
2020-12-15,10391.240234375,10319.419921875,10359.8095703125,10341.1796875,61571900.0,10341.1796875
2020-12-16,10456.7802734375,10355.1396484375,10381.51953125,10456.7802734375,78707400.0,10456.7802734375
2020-12-17,10569.7001953125,10478.5,10486.0302734375,10540.3603515625,62311700.0,10540.3603515625
2020-12-18,10594.650390625,10518.7001953125,10543.5498046875,10523.8603515625,105808900.0,10523.8603515625
2020-12-21,10449.3203125,10237.9404296875,10433.98046875,10305.51953125,63535700.0,10305.51953125
2020-12-22,10413.9599609375,10329.990234375,10331.98046875,10403.3701171875,37689600.0,10403.3701171875
2020-12-23,10439.9404296875,10376.7802734375,10402.8896484375,10411.919921875,37571400.0,10411.919921875
2020-12-28,10611.33984375,10495.1298828125,10495.1298828125,10603.490234375,30110000.0,10603.490234375
2020-12-29,10683.83984375,10599.8095703125,10618.7099609375,10682.0400390625,34004000.0,10682.0400390625
2020-12-30,10749.6796875,10685.9404296875,10701.23046875,10703.509765625,35196000.0,10703.509765625
2021-01-05,10793.599609375,10671.2802734375,10718.650390625,10694.08984375,55150900.0,10694.08984375
2021-01-06,10759.2001953125,10620.740234375,10674.8701171875,10747.080078125,79431400.0,10747.080078125
2021-01-07,10826.8701171875,10686.740234375,10743.5,10778.669921875,77904600.0,10778.669921875
2021-01-08,10838.8603515625,10777.41015625,10828.5302734375,10797.990234375,66305000.0,10797.990234375
2021-01-11,10883.23046875,10750.5400390625,10807.08984375,10870.419921875,50282000.0,10870.419921875
2021-01-12,10896.3603515625,10829.099609375,10883.1904296875,10875.25,56736900.0,10875.25
2021-01-13,10907.08984375,10846.8798828125,10874.2900390625,10846.8798828125,47459000.0,10846.8798828125
2021-01-14,10891.8701171875,10809.080078125,10847.23046875,10850.8095703125,45420600.0,10850.8095703125
2021-01-15,10901.2001953125,10825.23046875,10830.150390625,10877.0595703125,78560900.0,10877.0595703125
2021-01-18,10900.9404296875,10850.5703125,10864.990234375,10888.5400390625,33619400.0,10888.5400390625
2021-01-19,10944.8798828125,10869.4296875,10927.1796875,10876.98046875,48243600.0,10876.98046875
2021-01-20,10993.5400390625,10872.7998046875,10888.7900390625,10945.4599609375,43803000.0,10945.4599609375
2021-01-21,11004.4404296875,10908.7099609375,10997.849609375,10913.1103515625,41193000.0,10913.1103515625
2021-01-25,11014.2802734375,10918.5595703125,10980.33984375,10925.7001953125,55639400.0,10925.7001953125
2021-01-26,11013.8095703125,10919.91015625,10933.8798828125,10964.0498046875,70503700.0,10964.0498046875
2021-01-27,11000.0498046875,10832.08984375,10921.599609375,10904.240234375,77861500.0,10904.240234375
2021-01-28,10918.3603515625,10712.7802734375,10821.740234375,10849.8203125,63703300.0,10849.8203125
2021-01-29,10742.8603515625,10591.0595703125,10721.16015625,10591.0595703125,70159400.0,10591.0595703125
2021-02-01,10751.66015625,10650.6396484375,10666.16015625,10740.2197265625,46901200.0,10740.2197265625
2021-02-02,10857.0498046875,10748.900390625,10755.91015625,10803.5703125,51701500.0,10803.5703125
2021-02-03,10887.509765625,10762.830078125,10866.509765625,10775.6796875,46200500.0,10775.6796875
2021-02-04,10866.6298828125,10731.6796875,10739.2001953125,10860.9501953125,53655400.0,10860.9501953125
2021-02-05,10857.0,10745.0302734375,10855.599609375,10755.4697265625,43441300.0,10755.4697265625
2021-02-08,10844.1103515625,10778.830078125,10803.9697265625,10778.830078125,44225100.0,10778.830078125
2021-02-09,10817.7099609375,10735.16015625,10757.1396484375,10803.669921875,40861800.0,10803.669921875
2021-02-10,10900.1103515625,10774.9404296875,10818.1396484375,10825.75,42872800.0,10825.75
2021-02-11,10881.169921875,10813.0,10821.7802734375,10852.91015625,33699400.0,10852.91015625
2021-02-12,10890.8203125,10816.7099609375,10836.599609375,10880.3701171875,31203400.0,10880.3701171875
2021-02-16,10953.419921875,10900.1796875,10924.599609375,10907.599609375,40831000.0,10907.599609375
2021-02-18,10834.259765625,10714.5595703125,10809.830078125,10717.7099609375,51069500.0,10717.7099609375
2021-02-19,10773.76953125,10704.75,10744.3701171875,10704.75,60375700.0,10704.75
2021-02-22,10716.26953125,10610.650390625,10632.1103515625,10697.3798828125,46867500.0,10697.3798828125
2021-02-23,10729.740234375,10529.0302734375,10702.0595703125,10609.0302734375,51072400.0,10609.0302734375
2021-02-24,10771.25,10626.76953125,10630.58984375,10727.7001953125,59226200.0,10727.7001953125
2021-02-25,10746.08984375,10656.650390625,10745.2001953125,10658.8701171875,46972600.0,10658.8701171875
2021-02-26,10686.01953125,10513.4296875,10532.3095703125,10522.2197265625,64961800.0,10522.2197265625
2021-03-01,10713.41015625,10606.080078125,10659.259765625,10706.58984375,47871700.0,10706.58984375
2021-03-02,10855.990234375,10704.3798828125,10713.1201171875,10817.150390625,55409100.0,10817.150390625
2021-03-04,10769.3798828125,10688.3095703125,10720.23046875,10750.08984375,54422700.0,10750.08984375
2021-03-05,10691.5302734375,10607.7900390625,10657.8798828125,10607.7900390625,55107700.0,10607.7900390625
2021-03-08,10838.2900390625,10659.0703125,10687.66015625,10830.3798828125,55306400.0,10830.3798828125
2021-03-09,10857.9697265625,10746.7099609375,10775.0703125,10857.9697265625,53954400.0,10857.9697265625
2021-03-10,10933.8896484375,10788.33984375,10801.23046875,10909.76953125,46792000.0,10909.76953125
2021-03-11,10917.740234375,10859.5,10894.83984375,10883.23046875,51944900.0,10883.23046875
2021-03-12,10872.2099609375,10830.2802734375,10850.3896484375,10839.9296875,49626500.0,10839.9296875
2021-03-15,10905.1904296875,10842.830078125,10858.5,10867.330078125,45830100.0,10867.330078125
2021-03-16,10968.5400390625,10916.0,10925.0498046875,10944.48046875,485900.0,10944.48046875
2021-03-17,10947.3896484375,10881.5,10934.4697265625,10922.490234375,508800.0,10922.490234375
2021-03-18,10983.23046875,10896.41015625,10912.75,10973.759765625,68762600.0,10973.759765625
2021-03-19,10975.900390625,10891.669921875,10915.4697265625,10967.3701171875,143857700.0,10967.3701171875
2021-03-22,11048.580078125,10928.33984375,10931.5595703125,11048.580078125,51626500.0,11048.580078125
2021-03-23,11118.330078125,11016.2099609375,11030.8896484375,11098.66015625,48422000.0,11098.66015625
2021-03-24,11106.9404296875,11033.3701171875,11048.58984375,11063.8701171875,43812200.0,11063.8701171875
2021-03-25,11102.7802734375,11017.3203125,11026.650390625,11098.8095703125,52085500.0,11098.8095703125
2021-03-26,11143.8603515625,11091.6298828125,11113.900390625,11116.8095703125,46264000.0,11116.8095703125
2021-03-29,11132.0,11058.6904296875,11127.740234375,11089.599609375,117373800.0,11089.599609375
